assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
191683430,22707769,Prionops alberti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VANGIDAE,Prionops,alberti,,,,"Schouteden, 1933",Vulnerable,A3c+4c,3.1,Decreasing,Global
191684587,2276,Ateles belzebuth,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,belzebuth,,,,"É. Geoffroy Saint-Hilaire, 1806",Endangered,A4cd,3.1,Decreasing,Global
191685783,41547,Ateles chamek,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,chamek,,,,"(Humboldt, 1812)",Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
191687087,135446,Ateles fusciceps,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,fusciceps,,,,"Gray, 1866",Endangered,A4cd,3.1,Decreasing,Global
191688782,2279,Ateles geoffroyi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,geoffroyi,,,,"Kuhl, 1820",Endangered,A4cd,3.1,Decreasing,Global
191689524,2282,Ateles marginatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,marginatus,,,,"É. Geoffroy Saint-Hilaire, 1809",Endangered,A4cd,3.1,Decreasing,Global
191691902,2283,Ateles paniscus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Ateles,paniscus,,,,"(Linnaeus, 1758)",Vulnerable,A4cd,3.1,Decreasing,Global
191692658,2993,Brachyteles arachnoides,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Brachyteles,arachnoides,,,,"(É. Geoffroy, 1806)",Critically Endangered,A2cd,3.1,Decreasing,Global
191693399,2994,Brachyteles hypoxanthus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Brachyteles,hypoxanthus,,,,"(Kuhl, 1820)",Critically Endangered,A2cd,3.1,Decreasing,Global
191697668,136640,Cacajao hosomi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Cacajao,hosomi,,,,"Boubli, da Silva, Amado, Herbk, Pontual &amp; Farias, 2008",Vulnerable,A2d,3.1,Decreasing,Global
191700126,3555,Callicebus personatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,personatus,,,,"(É. Geoffroy, 1812)",Vulnerable,A2c,3.1,Decreasing,Global
191700340,3564,Callimico goeldii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Callimico,goeldii,,,,"(Thomas, 1904)",Vulnerable,A4c,3.1,Decreasing,Global
191700629,3570,Callithrix aurita,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Callithrix,aurita,,,,"(É. Geoffroy in Humboldt, 1812)",Endangered,A2cde,3.1,Decreasing,Global
191700879,3571,Callithrix flaviceps,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Callithrix,flaviceps,,,,"(Thomas, 1903)",Critically Endangered,A2ace,3.1,Decreasing,Global
191701453,3575,Callithrix kuhlii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Callithrix,kuhlii,,,,"Coimbra-Filho, 1985",Vulnerable,A4cde,3.1,Decreasing,Global
191702052,4081,Cebus aequatorialis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,aequatorialis,,,,"J. A. Allen, 1914",Critically Endangered,A2acd+4acd,3.1,Decreasing,Global
191702783,4685,Chiropotes albinasus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,albinasus,,,,"(I. Geoffroy &amp; Deville, 1848)",Vulnerable,A4cd,3.1,Decreasing,Global
191703041,39929,Callicebus barbarabrownae,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Callicebus,barbarabrownae,,,,"Hershkovitz, 1990",Critically Endangered,C2a(i),3.1,Decreasing,Global
191704509,39956,Chiropotes satanas,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Chiropotes,satanas,,,,"(Hoffmannsegg, 1807)",Endangered,A4cd,3.1,Decreasing,Global
191704766,40019,Cebus kaapori,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,kaapori,,,,"Queiroz, 1992",Critically Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
191707236,136865,Cebuella niveiventris,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Cebuella,niveiventris,,,,"Lönnberg, 1940",Vulnerable,A4cd,3.1,Decreasing,Global
191707856,70333164,Cebus leucocephalus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,leucocephalus,,,,"Gray, 1865",Vulnerable,A2acd+3cd+4acd,3.1,Decreasing,Global
191708016,70333194,Cebus unicolor,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,unicolor,,,,"Spix, 1823 ",Vulnerable,A4cd,3.1,Decreasing,Global
191708164,81257277,Cebus capucinus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,capucinus,,,,"(Linnaeus, 1758)",Vulnerable,A4cd,3.1,Decreasing,Global
191708420,81265980,Cebus imitator,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Cebus,imitator,,,,"Thomas, 1903",Vulnerable,A4cd,3.1,Decreasing,Global
191711202,58627,Odorrana jingdongensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Odorrana,jingdongensis,,,,"Fei, Ye &amp; Li, 2001",Vulnerable,A2acd,3.1,Decreasing,Global
191855174,22702375,Synallaxis zimmeri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,zimmeri,,,,"Koepcke, 1957",Vulnerable,"B1ab(ii,iii)",3.1,Decreasing,Global
191925726,22700081,Agriornis albicauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Agriornis,albicauda,,,,"Sclater, 1860",Vulnerable,C2a(i),3.1,Decreasing,Global
191937542,22711366,Cistothorus apolinari,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cistothorus,apolinari,,,,"Chapman, 1914",Endangered,C2a(i),3.1,Decreasing,Global
192082878,22702117,Cinclodes palliatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Cinclodes,palliatus,,,,"(Tschudi, 1844)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
192098401,22685919,Bolborhynchus ferrugineifrons,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Bolborhynchus,ferrugineifrons,,,,"(Lawrence, 1880)",Vulnerable,B1ab(iii),3.1,Decreasing,Global
192202266,22687417,Chrysuronia lilliae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Chrysuronia,lilliae,,,,"(Stone, 1917)",Endangered,C2a(ii),3.1,Decreasing,Global
192246781,103871177,Phyllanthus atripennis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Phyllanthus,atripennis,,,,"(Swainson, 1837)",Vulnerable,A3c+4c,3.1,Decreasing,Global
192307818,39924,Lagothrix flavicauda,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Lagothrix,flavicauda,,,,"(Humboldt, 1812)",Critically Endangered,A4cd,3.1,Decreasing,Global
192327291,11506,Leontopithecus rosalia,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Leontopithecus,rosalia,,,,"(Linnaeus, 1766)",Endangered,A3cde,3.1,Decreasing,Global
192327573,40643,Leontopithecus chrysomelas,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Leontopithecus,chrysomelas,,,,"(Kuhl, 1820)",Endangered,A3c,3.1,Decreasing,Global
192336287,22716664,Kupeornis rufocinctus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Kupeornis,rufocinctus,,,,"(Rothschild, 1908)",Endangered,A3c+4c,3.1,Decreasing,Global
192401067,136804,Mico rondoni,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Mico,rondoni,,,,"Ferrari, Sena, Schneider &amp; Silva Jr., 2010",Vulnerable,A3c,3.1,Decreasing,Global
192446875,17407,Pithecia milleri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Pithecia,milleri,,,,"J.A. Allen, 1914",Vulnerable,A3cd,3.1,Decreasing,Global
192447666,70610693,Pithecia mittermeieri,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Pithecia,mittermeieri,,,,"Marsh, 2014",Vulnerable,A4cd,3.1,Decreasing,Global
192447821,70610711,Pithecia rylandsi,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Pithecia,rylandsi,,,,"Marsh, 2014",Vulnerable,A4cd,3.1,Decreasing,Global
192453101,14699281,Plecturocebus caquetensis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,PITHECIIDAE,Plecturocebus,caquetensis,,,,"Defler, Bueno &amp; García 2010",Critically Endangered,A4cde,3.1,Decreasing,Global
192550769,19819,Oedipomidas leucopus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Oedipomidas,leucopus,,,,"(Günther, 1877)",Vulnerable,A4cd,3.1,Decreasing,Global
192551067,19823,Oedipomidas oedipus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Oedipomidas,oedipus,,,,"(Linnaeus, 1758)",Critically Endangered,A3cd,3.1,Decreasing,Global
192551696,40644,Saguinus bicolor,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Saguinus,bicolor,,,,"(Spix, 1823)",Critically Endangered,A3cde,3.1,Decreasing,Global
192553791,70610874,Saguinus ursulus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Saguinus,ursulus,,,,"Hoffmannsegg, 1807",Vulnerable,A4c,3.1,Decreasing,Global
192553958,160901052,Saguinus niger,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CALLITRICHIDAE,Saguinus,niger,,,,"(É. Geoffroy Saint-Hilaire, 1803)",Vulnerable,A2cd,3.1,Decreasing,Global
192592138,4074,Sapajus xanthosternos,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Sapajus,xanthosternos,,,,"(Wied-Neuwied, 1826)",Critically Endangered,A4cde,3.1,Decreasing,Global
192592444,42697,Sapajus robustus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Sapajus,robustus,,,,"(Kuhl, 1820)",Endangered,A2cd+4cd,3.1,Decreasing,Global
192592928,136253,Sapajus flavius,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CEBIDAE,Sapajus,flavius,,,,"Schreber, 1774",Endangered,"A2acd; B2ab(ii,iii); C2a(i)",3.1,Decreasing,Global
192620748,199761,Phelsuma nigristriata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Phelsuma,nigristriata,,,,"Meier, 1984",Vulnerable,D2,3.1,Stable,Global
192636909,22678392,Penelope pileata,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Penelope,pileata,,,,"Wagler, 1830",Vulnerable,A3cd+4cd,3.1,Decreasing,Global
192712129,192712123,Kinosternon abaxillare,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Kinosternon,abaxillare,,,,"Baur in Stejneger, 1925",Vulnerable,A2cd+4cd,3.1,Decreasing,Global
192766936,176831,Liophidium mayottensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PSEUDOXYRHOPHIIDAE,Liophidium,mayottensis,,,,"(Peters, 1874)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
192838778,22707728,Malaconotus gladiator,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALACONOTIDAE,Malaconotus,gladiator,,,,"(Reichenow, 1892)",Vulnerable,C2a(i),3.1,Decreasing,Global
192890717,54526,Atelopus mindoensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,mindoensis,,,,"Peters, 1973",Critically Endangered,B1ab(iii); D,3.1,Decreasing,Global
192962177,196575,Lepidodactylus euaensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Lepidodactylus,euaensis,,,,"Gibbons &amp; Brown, 1988",Critically Endangered,B1ab(iii),3.1,Stable,Global
192973070,196576,Lepidodactylus flaviocularis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Lepidodactylus,flaviocularis,,,,"Brown, McCoy &amp; Rodda, 1992",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
192973261,196577,Lepidodactylus gardineri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Lepidodactylus,gardineri,,,,"Boulenger, 1897",Critically Endangered,B1ab(v),3.1,Decreasing,Global
192985437,196581,Lepidodactylus oligoporus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Lepidodactylus,oligoporus,,,,"Buden, 2007",Critically Endangered,B1ab(iii),3.1,Unknown,Global
193044857,22682969,Uratelornis chimaera,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,BRACHYPTERACIIDAE,Uratelornis,chimaera,,,,"Rothschild, 1895",Vulnerable,A2cde+3cde+4cde,3.1,Decreasing,Global
193045219,196582,Lepidodactylus paurolepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Lepidodactylus,paurolepis,,,,"Ota, Fisher &amp; Ineich, 1995",Vulnerable,D2,3.1,Unknown,Global
193106691,193106688,Lepidodactylus kwasnickae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Lepidodactylus,kwasnickae,,,,"Kraus, 2019",Endangered,B1ab(iii),3.1,Unknown,Global
193106756,193106753,Lepidodactylus zweifeli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Lepidodactylus,zweifeli,,,,"Kraus, 2019",Endangered,B1ab(iii),3.1,Unknown,Global
193448118,22678395,Penelope ochrogaster,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Penelope,ochrogaster,,,,"Pelzeln, 1870",Vulnerable,A3cd+4cd,3.1,Decreasing,Global
193815333,22692971,Monias benschi,ANIMALIA,CHORDATA,MESITORNITHIFORMES,AVES,MESITORNITHIDAE,Monias,benschi,,,,"Oustalet & Grandidier, 1903",Vulnerable,"A2cd+3cd+4cd; B1ab(i,ii,iii,v)",3.1,Decreasing,Global
193850974,22682937,Geobiastes squamiger,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,BRACHYPTERACIIDAE,Geobiastes,squamiger,,,,"(Lafresnaye, 1838)",Vulnerable,A3c+4c,3.1,Decreasing,Global
193895625,22679545,Agelastes meleagrides,ANIMALIA,CHORDATA,GALLIFORMES,AVES,NUMIDIDAE,Agelastes,meleagrides,,,,"Bonaparte, 1850",Vulnerable,A3cd+4cd,3.1,Decreasing,Global
193908056,193907917,Parvoscincus aurorus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Parvoscincus,aurorus,,,,"Linkem &amp; Brown, 2013",Endangered,B1ab(iii),3.1,Unknown,Global
193908126,193908086,Parvoscincus banahaoensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Parvoscincus,banahaoensis,,,,"Linkem &amp; Brown, 2013",Vulnerable,D2,3.1,Unknown,Global
193908591,193908484,Parvoscincus tikbalangi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Parvoscincus,tikbalangi,,,,"Siler, Linkem, Cobb, Watters, Cummings, Diesmos &amp; Brown, 2014",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
193978116,45092100,Crax fasciolata,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Crax,fasciolata,,,,"Spix, 1825",Vulnerable,A3cd+4cd,3.1,Decreasing,Global
194242016,22678422,Pipile cujubi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Pipile,cujubi,,,,"(Pelzeln, 1858)",Vulnerable,A3cd+4cd,3.1,Decreasing,Global
194375441,22714620,Nesillas mariae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Nesillas,mariae,,,,"Benson, 1960",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
194398784,18917777,Goniurosaurus toyamai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Goniurosaurus,toyamai,,,,"Grismer, Ota &amp; Tanaka, 1994",Critically Endangered,"B1ab(iii,v)",3.1,Unknown,Global
194428673,22695909,Buteo galapagoensis,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Buteo,galapagoensis,,,,"(Gould, 1837)",Vulnerable,D1,3.1,Stable,Global
194449679,22711458,Thryophilus nicefori,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Thryophilus,nicefori,,,,"(Meyer de Schauensee, 1946)",Critically Endangered,C2a(i),3.1,Decreasing,Global
